measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1999,0.3313699861,0.4820522391,0.187375737
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.4218305155,0.6544854246,0.2091917638
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.2416407123,0.3788168996,0.1349332441
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.3295782875,0.4826287269,0.1891787718
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.4286896424,0.6588086435,0.2246431996
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.2394414274,0.3706227913,0.1396746873
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.3315951143,0.4767555301,0.1964270834
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.4330774129,0.6536280854,0.2333283372
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.2410353281,0.3695235504,0.1417045954
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.3344548593,0.4755563166,0.202281406
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.4242416996,0.6582289641,0.215582771
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.2403260964,0.3736330656,0.1375988566
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.3299804383,0.4795647243,0.192156851
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.4450471063,0.670420147,0.2430554759
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.2397645548,0.3648935903,0.143178919
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.3395302343,0.4765925432,0.2081723883
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.458089096,0.687140791,0.2579629385
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.2357068697,0.3479821127,0.1464215523
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.343597157,0.4753335304,0.2184856333
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.4503884599,0.6730073309,0.2501380841
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.2370260124,0.3557488182,0.1436384839
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.3406250796,0.4721560457,0.2118532724
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.4631990949,0.6735028766,0.2632536882
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.2319212008,0.3415258045,0.1473283083
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.3440450206,0.4703982531,0.2216589956
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.467580457,0.6770968775,0.2714871887
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.2286599037,0.3315679603,0.1475000248
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.3443741983,0.4701353967,0.2247557925
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.4814367302,0.6850304003,0.2915493103
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.2175232711,0.312097146,0.1420120508
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.3451523757,0.4658281151,0.2308562272
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.4773597475,0.6793728864,0.2821995363
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.2237484649,0.3234949429,0.1460483806
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.3464634941,0.4702858101,0.2283473361
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.4930413851,0.6933304754,0.3110668308
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.2071521094,0.2904687891,0.1399132041
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.3452652544,0.4599113818,0.2404925428
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.4897687237,0.6908058866,0.3024184858
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.2115415871,0.3002202243,0.1407140111
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.3460213816,0.4639134447,0.2348897108
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2013,0.4982253166,0.694435727,0.3211089409
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2013,0.2064100725,0.2860413929,0.1429760595
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2013,0.3473214309,0.4637373583,0.2464721622
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2014,0.5023222749,0.7087408107,0.3341622052
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2014,0.2054109044,0.2831423641,0.1442003052
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2014,0.3487244656,0.4643630084,0.2518164045
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2016,0.5183665256,0.7283819675,0.3569262612
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2016,0.2077434451,0.2862735298,0.1499827215
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2016,0.357562782,0.4770976707,0.2641510961
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2015,0.5104572066,0.7229689882,0.3446689834
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2015,0.2062170353,0.2854418687,0.1461272302
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2015,0.3530114417,0.4700143626,0.2577349843
1,Deaths,15,Myanmar,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2017,0.5229658184,0.7407712046,0.3641732576
1,Deaths,15,Myanmar,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2017,0.2095267236,0.2864631799,0.1514715186
1,Deaths,15,Myanmar,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2017,0.3606461103,0.4842107868,0.269171477
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1991,1.7908171765,2.2804323683,1.2924375196
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.5276998323,0.6591180663,0.4242113758
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1991,1.1441951445,1.4163540176,0.8724621257
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1990,1.7519481319,2.2437787456,1.2653562379
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.5174986387,0.6434112749,0.4167987339
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1990,1.1207333279,1.3848032706,0.8553612414
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1992,1.8634340711,2.3955667059,1.3509804426
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.543085677,0.6818302328,0.4326287287
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1992,1.1868833599,1.4731013544,0.9093786405
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1993,1.9290597356,2.4789820341,1.4066317746
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.5630503392,0.7073059404,0.4408972255
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1993,1.2286066944,1.5203172278,0.9385229359
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,2.0459117294,2.6311239833,1.5105247379
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.5863193005,0.7358484688,0.4558992892
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,1.297055584,1.6036951085,0.999340382
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,2.1889976149,2.8043932404,1.6547260319
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.617747175,0.7811026915,0.4741600779
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,1.3825118455,1.7070231881,1.085193861
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,2.3413075251,3.007180593,1.7794429852
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.6447482576,0.8222580957,0.4924708368
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,1.4702232736,1.825857302,1.169232004
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1997,2.4541275705,3.150602527,1.8874794768
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.6920258749,0.8876163116,0.5252141684
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1997,1.5491960088,1.911293239,1.231724068
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2000,2.5923204114,3.2857508807,2.0439638558
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.7997127624,1.0135101483,0.6008485072
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2000,1.6715938579,2.0457180733,1.3652772812
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1998,2.61210657,3.2996701914,2.0270787086
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1998,0.7496326485,0.9717760718,0.5628738813
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1998,1.6555273825,2.0316163218,1.3270802811
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2001,2.4465666352,3.094560943,1.929577916
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.7748856692,0.9943854168,0.5839646735
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2001,1.5879715111,1.9447880846,1.3028063315
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1999,2.6443998253,3.336589706,2.0870725025
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1999,0.7821930268,1.0072910708,0.5906005024
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1999,1.6879252512,2.0704913852,1.369287291
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2003,2.2669733578,2.854904797,1.7706820113
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.7207662794,0.9586626644,0.5210169144
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2003,1.4728628944,1.8160731787,1.1984152064
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2002,2.3822543051,3.0276862139,1.8749503762
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.7679644573,0.994051167,0.5650269754
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2002,1.55316622,1.8992713654,1.2672353853
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2004,2.1466601253,2.7419729169,1.671189147
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.6624812885,0.8992683764,0.4721959146
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2004,1.3843813556,1.7139667805,1.1337537257
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2006,1.8556679039,2.3742424979,1.4416480825
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.5341907009,0.7389355301,0.3689862233
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2006,1.1767773963,1.47530549,0.9331354176
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2005,2.0018402136,2.5682162255,1.5583658602
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.5972531639,0.8182943703,0.4192468054
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2005,1.2803702808,1.6009312284,1.0248675444
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2007,1.7288822887,2.2041208097,1.340470675
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.4876461897,0.6756411337,0.3298697138
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2007,1.0910719744,1.3606480169,0.8614817421
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2008,1.63679234,2.1165710826,1.2643837973
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.4503503178,0.6317835756,0.2969134766
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2008,1.0269566486,1.2902652633,0.799522729
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2011,1.4236663309,1.8839170233,1.0450373366
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.3874535647,0.5712239796,0.2467358726
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.8903839705,1.1467419375,0.6757487365
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2010,1.5021430715,1.9495452908,1.1298845026
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.4030418239,0.5899174823,0.2526676924
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.9367848364,1.1925325546,0.7186607668
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2009,1.5558801833,2.0032373735,1.177910898
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.4253971629,0.6167224275,0.2724437313
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.9746090798,1.2274258441,0.7517536786
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2013,1.3552354447,1.8271331212,0.9629454596
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2013,0.3992494671,0.5887486726,0.2569268766
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2013,0.8626480917,1.1148634791,0.642594064
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2012,1.3784108617,1.8398660626,0.9918457978
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.3931043954,0.5784706319,0.2511746055
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.8710261763,1.1298838795,0.6563152626
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2014,1.3354218773,1.8295458939,0.9309939994
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2014,0.4077387016,0.5992326237,0.263110981
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2014,0.8571540218,1.1196646276,0.632085407
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2016,1.3324543429,1.858808309,0.9005209439
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2016,0.4343123722,0.6347095706,0.28326438
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2016,0.8690042534,1.1533801743,0.6242058267
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2015,1.3286630425,1.8445604527,0.9071250474
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2015,0.4201601968,0.6172204908,0.2706326198
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2015,0.8600684128,1.1275936973,0.6284449512
1,Deaths,195,Namibia,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2017,1.3514451484,1.9213346494,0.9096251906
1,Deaths,195,Namibia,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2017,0.4508285035,0.6528351689,0.2946187185
1,Deaths,195,Namibia,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2017,0.8865143544,1.1911913179,0.6368472675
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.0914826746,0.1637635493,0.0224213225
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.0498017452,0.0892398798,0.0129075653
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1990,0.070688768,0.1096789026,0.019539536
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.0898728715,0.1594250778,0.0236713362
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.0486362215,0.0844544698,0.0132224407
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1992,0.0692714643,0.106538699,0.0201335777
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.0914205659,0.1597580354,0.0245064669
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.0482503218,0.0829785195,0.0134270093
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1993,0.0698536149,0.1068647181,0.0208283545
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.0912339071,0.1624940759,0.0231801431
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.0493764812,0.0871665361,0.0132324067
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1991,0.0703307059,0.1085885901,0.0199737325
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.0926412552,0.159536962,0.0273045139
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.045589089,0.0755242488,0.0133273762
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1995,0.0691506695,0.1059744925,0.0216831734
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.0915395597,0.1589269808,0.0255626633
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.0470862554,0.0793188505,0.0132645542
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1994,0.069337729,0.1060791433,0.021098162
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.0927559448,0.1571214417,0.028293121
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.0436908703,0.071132247,0.0131281123
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1996,0.0682697017,0.1040571568,0.0221552605
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.0945773622,0.1590272817,0.0298141299
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.0420618485,0.0673482794,0.0129195559
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1997,0.0683757987,0.1047590014,0.022910348
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1998,0.0954382519,0.1590091764,0.0310370586
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1998,0.0409629163,0.064422103,0.0128339209
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1998,0.0682595832,0.1045993574,0.0235961919
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,1999,0.0945021843,0.1555658248,0.0321126841
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,1999,0.0397230979,0.0620436687,0.0126922246
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,1999,0.0671645498,0.1025110024,0.0237621374
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.0938745282,0.1543623858,0.0325334061
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.0374827336,0.0578901598,0.0122377455
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2000,0.0657134148,0.1016646755,0.0241410324
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.0928007821,0.1534643829,0.0346724192
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.0358741931,0.0565800029,0.0122472214
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2002,0.064289982,0.0998419807,0.0251094356
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.0941285227,0.1554710606,0.0362467917
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.0359725064,0.0567570038,0.0124852465
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2003,0.0649373795,0.0999627314,0.0258098368
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.0927169444,0.1538590216,0.0331584151
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.0362224671,0.0564748858,0.0120680624
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2001,0.0644720563,0.099989404,0.0244576706
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.0976197803,0.159952527,0.0383376262
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.0363207483,0.0575248119,0.0129543667
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2004,0.0667719521,0.1021571679,0.0275603614
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.1020221518,0.1646188538,0.0406745822
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.0373086438,0.0588409229,0.0137104715
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2005,0.0693631242,0.1065434804,0.0296010078
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.1158925743,0.1851778062,0.0491075388
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.0404642064,0.0640758591,0.015346022
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2007,0.077589632,0.1180776701,0.0341165849
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.1082906434,0.1737368932,0.0440017647
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.0385439648,0.0607551029,0.0143793468
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2006,0.0729844654,0.111275401,0.0317452398
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.1336184445,0.2094899286,0.0587623582
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.0442760242,0.0699526246,0.0171901677
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2009,0.0879583064,0.1312612494,0.040869564
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.124086458,0.1969845818,0.0532875539
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.0422966046,0.0671524882,0.0162846267
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2008,0.0824197203,0.1240177274,0.0369512576
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.1428563278,0.2199168524,0.0636404648
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.0467198951,0.0738641936,0.0184087129
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2010,0.0935702939,0.1376529291,0.044566733
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.1701836515,0.2581949833,0.0800308968
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.051473706,0.0818338594,0.0210761154
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2012,0.1089685634,0.1569750258,0.0535054834
1,Deaths,164,Nepal,1,Male,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.1566907123,0.2390009167,0.0711537606
1,Deaths,164,Nepal,2,Female,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.0489090837,0.0775843588,0.0195765597
1,Deaths,164,Nepal,3,Both,22,All Ages,562,Opioid use disorders,3,Rate,2011,0.1012684335,0.1479256033,0.0493574955
